timestamp,gamma_rad,dgamma_radps,phi_rad,dphi_radps
16.4036293030, 4.1094379425, 10.7653865814, 1.3143675327, 0.3339843750
16.4135971069, 4.1124668121, 13.4603176117, 1.3146437407, 0.3320312500
16.4235782623, 4.1155357361, 8.4649162292, 1.3146437407, 0.3320312500
16.4335784912, 4.1186017990, 4.3245644569, 1.3157407045, 0.3027343750
16.4435806274, 4.1215925217, -1.2134647369, 1.3157407045, 0.3027343750
16.4535846710, 4.1245555878, -5.1149907112, 1.3164049387, 0.3066406250
16.4635848999, 4.1272068024, -4.2215890884, 1.3164049387, 0.3066406250
16.4735870361, 4.1299009323, -8.2300643921, 1.3156883717, 0.2929687500
16.4835872650, 4.1323580742, -4.6429491043, 1.3156883717, 0.2929687500
16.4935894012, 4.1347789764, 2.0278801918, 1.3144412041, 0.2636718750
16.5035896301, 4.1369256973, 1.5513583422, 1.3144412041, 0.2636718750
16.5135898590, 4.1389970779, 0.7116962671, 1.3136355877, 0.2246093750
16.5235900879, 4.1409521103, 2.7011976242, 1.3136355877, 0.2246093750
16.5335903168, 4.1426305771, 4.8526282310, 1.3135246038, 0.2031250000
16.5436134338, 4.1442294121, 5.9690752029, 1.3135246038, 0.2031250000
16.5535945892, 4.1456727982, 5.2448658943, 1.3139885664, 0.1601562500
16.5635948181, 4.1470437050, 4.5248794556, 1.3139885664, 0.1601562500
16.5735950470, 4.1484146118, 3.7383031845, 1.3146597147, 0.1425781250
16.5835971832, 4.1496701241, 3.3281197548, 1.3146597147, 0.1425781250
16.5935993195, 4.1507344246, 3.0669288635, 1.3152222633, 0.1269531250
16.6036357880, 4.1517300606, 1.7021944523, 1.3152222633, 0.1269531250
16.6136074066, 4.1525344849, 0.2861141562, 1.3157029152, 0.1035156250
16.6236076355, 4.1533360481, 0.0389980078, 1.3157029152, 0.1035156250
16.6336097717, 4.1540179253, 0.5641151667, 1.3156814575, 0.0800781250
16.6436119080, 4.1546998024, 1.1917476654, 1.3156814575, 0.0800781250
16.6536121368, 4.1551465988, 0.8620411158, 1.3152644634, 0.0625000000
16.6636123657, 4.1556415558, -0.3933895826, 1.3152644634, 0.0625000000
16.6736145020, 4.1561760902, -0.7372013330, 1.3151181936, 0.0507812500
16.6836166382, 4.1566991806, -0.2953988314, 1.3151181936, 0.0507812500
16.6936168671, 4.1571145058, -0.1888003349, 1.3145991564, 0.0527343750
16.7036170959, 4.1574792862, 0.6663845181, 1.3145991564, 0.0527343750
16.7136192322, 4.1577000618, 0.2172504067, 1.3139864206, 0.0410156250
16.7236194611, 4.1579208374, -0.3109626770, 1.3139864206, 0.0410156250
16.7336254120, 4.1579427719, -0.8930161595, 1.3135966063, 0.0253906250
16.7436237335, 4.1580481529, -1.4669140577, 1.3135966063, 0.0253906250
16.7536220551, 4.1580467224, -2.4001300335, 1.3127648830, 0.0097656250
16.7636260986, 4.1580448151, -2.2401301861, 1.3127648830, 0.0097656250
16.7736263275, 4.1580429077, -2.9290621281, 1.3118783236, -0.0000000000
16.7836303711, 4.1580462456, -3.6222169399, 1.3118783236, -0.0000000000
16.7936286926, 4.1580319405, -3.1424617767, 1.3103406429, 0.0039062500
16.8036308289, 4.1581430435, -2.2894849777, 1.3103406429, 0.0039062500
16.8136310577, 4.1581392288, -2.6391069889, 1.3076053858, 0.0019531250
16.8236331940, 4.1582078934, -2.3417966366, 1.3076053858, 0.0019531250
16.8336353302, 4.1580533981, -2.3235414028, 1.3061457872, -0.0078125000
16.8436374664, 4.1578159332, -2.4523379803, 1.3061457872, -0.0078125000
16.8536396027, 4.1576266289, -3.2916321754, 1.3045569658, -0.0234375000
16.8636417389, 4.1574378014, -3.5174009800, 1.3045569658, -0.0234375000
16.8736438751, 4.1571345329, -3.4633250237, 1.3023616076, -0.0292968750
16.8836479187, 4.1567115784, -3.2799198627, 1.3023616076, -0.0292968750
16.8936462402, 4.1561374664, -2.9822335243, 1.3000338078, -0.0488281250
16.9036502838, 4.1556415558, -3.2441437244, 1.3000338078, -0.0488281250
16.9136524200, 4.1550273895, -2.8618867397, 1.2978826761, -0.0566406250
16.9236545563, 4.1544542313, -3.0137302876, 1.2978826761, -0.0566406250
16.9336566925, 4.1536898613, -2.8427228928, 1.2958580256, -0.0625000000
16.9436607361, 4.1530766487, -2.1680035591, 1.2958580256, -0.0625000000
16.9536590576, 4.1524267197, -1.9547128677, 1.2938015461, -0.0605468750
16.9636650085, 4.1516933441, -1.7883597612, 1.2938015461, -0.0605468750
16.9736671448, 4.1508436203, -1.4448497295, 1.2923680544, -0.0683593750
16.9847526550, 4.1501536369, -1.6948455572, 1.2923680544, -0.0683593750
16.9941291809, 4.1491818428, -0.8883991241, 1.2907347679, -0.0820312500
17.0036678314, 4.1481633186, 0.0838935375, 1.2907347679, -0.0820312500
17.0148677826, 4.1469650269, -2.0063698292, 1.2896647453, -0.1074218750
17.0249557495, 4.1455073357, -2.3598618507, 1.2896647453, -0.1074218750
17.0362224579, 4.1437892914, -4.5392599106, 1.2877365351, -0.1640625000
17.0462303162, 4.1417374611, -6.0735740662, 1.2877365351, -0.1640625000
17.0562362671, 4.1394729614, -8.5105676651, 1.2835242748, -0.2148437500
17.0657062531, 4.1369075775, -7.4453587532, 1.2835242748, -0.2148437500
17.0761871338, 4.1339797974, -7.0258703232, 1.2769232988, -0.2636718750
17.0860977173, 4.1309614182, -11.7785911560, 1.2769232988, -0.2636718750
17.0960960388, 4.1278657913, -12.1233062744, 1.2695940733, -0.3085937500
17.1041336060, 4.1242523193, -12.6244821548, 1.2695940733, -0.3085937500
17.1160697937, 4.1206150055, -16.3489589691, 1.2583987713, -0.3515625000
17.1259784698, 4.1169595718, -17.6703948975, 1.2583987713, -0.3515625000
17.1359748840, 4.1125950813, -16.0578708649, 1.2425550222, -0.3828125000
17.1459674835, 4.1072645187, -13.4143695831, 1.2425550222, -0.3828125000
17.1559715271, 4.1012086868, -13.3841190338, 1.2264238596, -0.5664062500
17.1658782959, 4.0949020386, -14.7541551590, 1.2264238596, -0.5664062500
17.1758899689, 4.0881409645, -17.3815803528, 1.2097461224, -0.6484375000
17.1858940125, 4.0811109543, -16.0772857666, 1.2097461224, -0.6484375000
17.1958522797, 4.0739746094, -13.7634134293, 1.1857334375, -0.7363281250
17.2057933807, 4.0668644905, -8.7559747696, 1.1857334375, -0.7363281250
17.2157936096, 4.0593037605, -7.0026946068, 1.1648975611, -0.7187500000
17.2257919312, 4.0513343811, -5.5034089088, 1.1648975611, -0.7187500000
17.2357082367, 4.0428719521, -4.7804098129, 1.1511809826, -0.8164062500
17.2457065582, 4.0338473320, -4.0141496658, 1.1511809826, -0.8164062500
17.2557106018, 4.0243554115, -3.7044091225, 1.1387342215, -0.9160156250
17.2656173706, 4.0142145157, -3.5664029121, 1.1387342215, -0.9160156250
17.2756233215, 4.0032987595, -3.7611765862, 1.1260118484, -1.0371093750
17.2856197357, 3.9917418957, -2.5538213253, 1.1260118484, -1.0371093750
17.2955455780, 3.9795799255, -1.9139060974, 1.1129995584, -1.1816406250
17.3055362701, 3.9667568207, -1.3676130772, 1.1129995584, -1.1816406250
17.3155403137, 3.9535360336, -1.0759068727, 1.1031509638, -1.2851562500
17.3255405426, 3.9397311211, -0.7762750983, 1.1031509638, -1.2851562500
17.3354625702, 3.9255266190, -0.4310431182, 1.0956712961, -1.3808593750
17.3454418182, 3.9106690884, -0.5890552998, 1.0956712961, -1.3808593750
17.3554515839, 3.8954615593, -1.0712418556, 1.0901157856, -1.4902343750
17.3653640747, 3.8797583580, -1.7600865364, 1.0901157856, -1.4902343750
17.3753662109, 3.8639678955, -2.3141095638, 1.0802043676, -1.5644531250
17.3853759766, 3.8479964733, -2.4332313538, 1.0802043676, -1.5644531250
17.3952770233, 3.8319387436, -2.3081293106, 1.0642613173, -1.5937500000
17.4052753448, 3.8158552647, -1.8019427061, 1.0642613173, -1.5937500000
17.4152812958, 3.7996959686, -1.3824291229, 1.0493936539, -1.6054687500
17.4252452850, 3.7837588787, -1.3614648581, 1.0493936539, -1.6054687500
17.4351787567, 3.7680835724, -1.4958088398, 1.0386139154, -1.5878906250
17.4451942444, 3.7526228428, -1.6624180079, 1.0386139154, -1.5878906250
17.4551963806, 3.7372431755, -1.8197548389, 1.0264196396, -1.5390625000
17.4650974274, 3.7215683460, -1.8850213289, 1.0264196396, -1.5390625000
17.4751110077, 3.7058405876, -1.7077213526, 1.0122071505, -1.5742187500
17.4850978851, 3.6905083656, -1.7344015837, 1.0122071505, -1.5742187500
17.4950199127, 3.6751294136, -1.6203995943, 0.9946310520, -1.5253906250
17.5050277710, 3.6597087383, -1.4526011944, 0.9946310520, -1.5253906250
17.5150241852, 3.6438410282, -1.3491226435, 0.9767054319, -1.5566406250
17.5250282288, 3.6278705597, -1.2351335287, 0.9767054319, -1.5566406250
17.5349369049, 3.5962085724, -1.1839870214, 0.9523939490, -1.5937500000
17.5449504852, 3.5962085724, -1.3835958242, 0.9523939490, -1.5937500000
17.5549335480, 3.5657088757, -1.3803032637, 0.9431154132, -1.5410156250
17.5648498535, 3.5509719849, -1.3465949297, 0.9431154132, -1.5410156250
17.5748462677, 3.5369517803, -1.3360871077, 0.9240006208, -1.4394531250
17.5848541260, 3.5229806900, -1.3297781944, 0.9240006208, -1.4394531250
17.5947628021, 3.5096361637, -1.2215689421, 0.9012432098, -1.3906250000
17.6047496796, 3.4969096184, -1.1265897751, 0.9012432098, -1.3906250000
17.6147632599, 3.4842407703, -0.9840967655, 0.8658252358, -1.2578125000
17.6246795654, 3.4720733166, -0.9192999601, 0.8658252358, -1.2578125000
17.6346836090, 3.4600167274, -0.7664065361, 0.8449241519, -1.2187500000
17.6446838379, 3.4483113289, -0.7994254231, 0.8449241519, -1.2187500000
17.6546840668, 3.4368073940, -0.7559934855, 0.8249143362, -1.1777343750
17.6645965576, 3.4252507687, -0.8018343449, 0.8249143362, -1.1777343750
17.6745853424, 3.4139666557, -0.8293039799, 0.8031921387, -1.1503906250
17.6845912933, 3.4027757645, -0.8334751129, 0.8031921387, -1.1503906250
17.6945075989, 3.3917696476, -0.8267381191, 0.7772005796, -1.0996093750
17.7045021057, 3.3808147907, -0.8330250978, 0.7772005796, -1.0996093750
17.7145023346, 3.3702647686, -0.7849902511, 0.7495188713, -1.1035156250
17.7245044708, 3.3601794243, -0.7981624603, 0.7495188713, -1.1035156250
17.7344150543, 3.3501842022, -0.8181060553, 0.7218574882, -1.0292968750
17.7444248199, 3.3408167362, -0.8356347084, 0.7218574882, -1.0292968750
17.7544155121, 3.3318128586, -0.7955398560, 0.7063217163, -1.0000000000
17.7643375397, 3.3228952885, -0.7727075219, 0.7063217163, -1.0000000000
17.7743301392, 3.3142211437, -0.7599611878, 0.6540294290, -0.8867187500
17.7843379974, 3.3059878349, -0.7344177961, 0.6540294290, -0.8867187500
17.7942504883, 3.2978749275, -0.7044594288, 0.6190223098, -0.8457031250
17.8042430878, 3.2899303436, -0.7283658981, 0.6190223098, -0.8457031250
17.8142414093, 3.2820734978, -0.7135791779, 0.5817480683, -0.8046875000
17.8242073059, 3.2745773792, -0.7057918310, 0.5817480683, -0.8046875000
17.8341655731, 3.2671604156, -0.6736572981, 0.5416309834, -0.7675781250
17.8441658020, 3.2598404884, -0.6669884920, 0.5416309834, -0.7675781250
17.8541679382, 3.2524015903, -0.6491858363, 0.4959518015, -0.7304687500
17.8640727997, 3.2447783947, -0.6379160285, 0.4959518015, -0.7304687500
17.8740730286, 3.2368102074, -0.6176265478, 0.4498029649, -0.7519531250
17.8840751648, 3.2287662029, -0.6585969925, 0.4498029649, -0.7519531250
17.8940753937, 3.2205460072, -0.6788035631, 0.3991260827, -0.7949218750
17.9039878845, 3.2124261856, -0.7052349448, 0.3991260827, -0.7949218750
17.9139919281, 3.2043099403, -0.7025815248, 0.3346306980, -0.8046875000
17.9239654541, 3.1963768005, -0.7085570097, 0.3346306980, -0.8046875000
17.9339427948, 3.1882522106, -0.7262198329, 0.2545457482, -0.7675781250
17.9439125061, 3.1799511909, -0.7398452163, 0.2545457482, -0.7675781250
17.9538841248, 3.1715695858, -0.7617242336, 0.1677211374, -0.8046875000
17.9638500214, 3.1629996300, -0.7791349888, 0.1677211374, -0.8046875000
17.9738292694, 3.1544311047, -0.7826944590, 0.0794083551, -0.8398437500
17.9838294983, 3.1458492279, -0.7906751633, 0.0794083551, -0.8398437500
17.9938278198, 3.1368257999, -0.8239298463, -0.0182979200, -0.8417968750
18.0038299561, 3.1276268959, -0.8791934252, -0.0182979200, -0.8417968750
18.0138301849, 3.1180777550, -0.8978331685, -0.1271325052, -0.8925781250
18.0238323212, 3.1081800461, -0.9450117946, -0.1271325052, -0.8925781250
18.0338325500, 3.0984508991, -0.9471714497, -0.2443064302, -0.9414062500
18.0438365936, 3.0885508060, -0.9825907350, -0.2443064302, -0.9414062500
18.0538406372, 3.0783936977, -1.0054062605, -0.3661154509, -0.9628906250
18.0638370514, 3.0679926872, -1.0483950377, -0.3661154509, -0.9628906250
18.0738391876, 3.0575153828, -1.0764191151, -0.4881922305, -1.0097656250
18.0838470459, 3.0466964245, -1.1144908667, -0.4881922305, -1.0097656250
18.0938472748, 3.0357973576, -1.1278003454, -0.6102640033, -1.0644531250
18.1038513184, 3.0248835087, -1.1404850483, -0.6102640033, -1.0644531250
18.1138515472, 3.0141329765, -1.1302419901, -0.7286055684, -1.0917968750
18.1238536835, 3.0034682751, -1.1337177753, -0.7286055684, -1.0917968750
18.1338558197, 2.9928975105, -1.1186326742, -0.8334757686, -1.0683593750
18.1438579559, 2.9825181961, -1.1149326563, -0.8334757686, -1.0683593750
18.1538581848, 2.9723260403, -1.0912708044, -0.9282593727, -1.0566406250
18.1638603210, 2.9621324539, -1.0841904879, -0.9282593727, -1.0566406250
18.1738624573, 2.9521110058, -1.0721065998, -1.0117862225, -1.0292968750
18.1838645935, 2.9420158863, -1.0606067181, -1.0117862225, -1.0292968750
18.1938667297, 2.9320993423, -1.0481042862, -1.0892269611, -1.0156250000
18.2038726807, 2.9221794605, -1.0363461971, -1.0892269611, -1.0156250000
18.2138710022, 2.9123644829, -1.0274814367, -1.1535441875, -1.0097656250
18.2238712311, 2.9024431705, -1.0369194746, -1.1535441875, -1.0097656250
18.2338714600, 2.8925061226, -1.0651907921, -1.2127362490, -1.0117187500
18.2438755035, 2.8826401234, -1.1012971401, -1.2127362490, -1.0117187500
18.2538776398, 2.8728959560, -1.1098972559, -1.2655216455, -0.9960937500
18.2638778687, 2.8632435799, -1.1106271744, -1.2655216455, -0.9960937500
18.2738819122, 2.8536732197, -1.1041171551, -1.3078936338, -0.9687500000
18.2838859558, 2.8441753387, -1.1006814241, -1.3078936338, -0.9687500000
18.2938880920, 2.8346672058, -1.0997235775, -1.3447098732, -0.9609375000
18.3038921356, 2.8252611160, -1.0945787430, -1.3447098732, -0.9609375000
18.3138923645, 2.8157641888, -1.0996289253, -1.3771449327, -0.9531250000
18.3238964081, 2.8062288761, -1.1156363487, -1.3771449327, -0.9531250000
18.3338985443, 2.7966725826, -1.1381517649, -1.4057222605, -0.9531250000
18.3439025879, 2.7872114182, -1.1375197172, -1.4057222605, -0.9531250000
18.3539047241, 2.7779395580, -1.1080666780, -1.4292548895, -0.9589843750
18.3639106750, 2.7690017223, -1.0893063545, -1.4292548895, -0.9589843750
18.3739070892, 2.7601363659, -1.0642092228, -1.4505734444, -0.9160156250
18.3840961456, 2.7515399456, -1.0914341211, -1.4505734444, -0.9160156250
18.3939151764, 2.7431848049, -1.0782982111, -1.4706053734, -0.8710937500
18.4046611786, 2.7348918915, -1.0903916359, -1.4706053734, -0.8710937500
18.4146575928, 2.7268986702, -1.0924224854, -1.4883719683, -0.8300781250
18.4250164032, 2.7190716267, -1.0949392319, -1.4883719683, -0.8300781250
18.4352951050, 2.7115755081, -1.0200134516, -1.4992011786, -0.7695312500
18.4456596375, 2.7042703629, -0.9758930206, -1.4992011786, -0.7695312500
18.4558525085, 2.6968612671, -0.9478394389, -1.5039209127, -0.7207031250
18.4661312103, 2.6896367073, -0.9726534486, -1.5039209127, -0.7207031250
18.4763088226, 2.6824693680, -0.9944955707, -1.5084822178, -0.7109375000
18.4865913391, 2.6756434441, -1.0341696739, -1.5084822178, -0.7109375000
18.4939270020, 2.6688117981, -1.0678883791, -1.5157964230, -0.6562500000
18.5065517426, 2.6619801521, -1.0933623314, -1.5157964230, -0.6562500000
18.5165576935, 2.6552209854, -1.1302654743, -1.5203969479, -0.6425781250
18.5265598297, 2.6483266354, -1.1977031231, -1.5203969479, -0.6425781250
18.5365562439, 2.6414911747, -1.2580817938, -1.5236628056, -0.6503906250
18.5465793610, 2.6343436241, -1.3010418415, -1.5236628056, -0.6503906250
18.5552196503, 2.6271278858, -1.3092938662, -1.5238834620, -0.6718750000
18.5650348663, 2.6195278168, -1.2923461199, -1.5238834620, -0.6718750000
18.5754165649, 2.6119053364, -1.2749713659, -1.5231841803, -0.7031250000
18.5864868164, 2.6041526794, -1.2547672987, -1.5231841803, -0.7031250000
18.5965118408, 2.5965106487, -1.2350523472, -1.5222450495, -0.7265625000
18.6065101624, 2.5888617039, -1.2524948120, -1.5222450495, -0.7265625000
18.6164073944, 2.5810585022, -1.3214362860, -1.5231647491, -0.7382812500
18.6264152527, 2.5731592178, -1.3990393877, -1.5231647491, -0.7382812500
18.6364154816, 2.5651314259, -1.5015406609, -1.5242115259, -0.7500000000
18.6463222504, 2.5566816330, -1.5674521923, -1.5242115259, -0.7500000000
18.6563091278, 2.5480368137, -1.5591160059, -1.5240147114, -0.7890625000
18.6663379669, 2.5391435623, -1.5273225307, -1.5240147114, -0.7890625000
18.6762466431, 2.5302994251, -1.4893475771, -1.5252741575, -0.8515625000
18.6862392426, 2.5213596821, -1.5530313253, -1.5252741575, -0.8515625000
18.6960544586, 2.5123786926, -1.5696539879, -1.5271161795, -0.8496093750
18.7062377930, 2.5038661957, -1.5492255688, -1.5271161795, -0.8496093750
18.7161445618, 2.4956624508, -1.5035803318, -1.5275297165, -0.8105468750
18.7261981964, 2.4877586365, -1.4259436131, -1.5275297165, -0.8105468750
18.7361564636, 2.4800491333, -1.3692878485, -1.5276027918, -0.7519531250
18.7460594177, 2.4723005295, -1.3355430365, -1.5276027918, -0.7519531250
18.7560672760, 2.4644608498, -1.3010202646, -1.5288195610, -0.7343750000
18.7660732269, 2.4564726353, -1.2490670681, -1.5288195610, -0.7343750000
18.7759819031, 2.4482679367, -1.2143236399, -1.5321646929, -0.7871093750
18.7859897614, 2.4399976730, -1.2890197039, -1.5321646929, -0.7871093750
18.7959880829, 2.4317591190, -1.3710560799, -1.5360931158, -0.7968750000
18.8058986664, 2.4235548973, -1.3938211203, -1.5360931158, -0.7968750000
18.8158988953, 2.4158754349, -1.3338494301, -1.5376170874, -0.7636718750
18.8259067535, 2.4087576866, -1.2240326405, -1.5376170874, -0.7636718750
18.8358173370, 2.4017436504, -1.1341825724, -1.5395236015, -0.7089843750
18.8458194733, 2.3945651054, -1.0369377136, -1.5395236015, -0.7089843750
18.8558197021, 2.3875732422, -1.0314004421, -1.5439314842, -0.6933593750
18.8657360077, 2.3804035187, -1.0890363455, -1.5439314842, -0.6933593750
18.8757343292, 2.3733274937, -1.1346008778, -1.5481684208, -0.6835937500
18.8857364655, 2.3661925793, -1.1395351887, -1.5481684208, -0.6835937500
18.8957386017, 2.3590245247, -1.1486971378, -1.5511455536, -0.6855468750
18.9056472778, 2.3516595364, -1.2024797201, -1.5511455536, -0.6855468750
18.9156436920, 2.3441152573, -1.1837644577, -1.5526372194, -0.7109375000
18.9256477356, 2.3362336159, -1.1109634638, -1.5526372194, -0.7109375000
18.9355602264, 2.3280675411, -1.1227501631, -1.5539953709, -0.7734375000
18.9455680847, 2.3195450306, -1.2174037695, -1.5539953709, -0.7734375000
18.9555644989, 2.3108894825, -1.3467955589, -1.5543709993, -0.8144531250
18.9654693604, 2.3019547462, -1.3770333529, -1.5543709993, -0.8144531250
18.9754753113, 2.2929174900, -1.4542455673, -1.5532164574, -0.8457031250
18.9854717255, 2.2854959965, -1.0259724855, -1.5532164574, -0.8457031250
18.9954757690, 2.2779920101, -1.5198059082, -1.5527091026, -0.6738281250
19.0053920746, 2.2712283134, -0.5595328808, -1.5527091026, -0.6738281250
19.0153923035, 2.2645430565, -0.9357381463, -1.5563986301, -0.6621093750
19.0253944397, 2.2582824230, -1.1159447432, -1.5563986301, -0.6621093750
19.0353031158, 2.2524070740, -1.2528591156, -1.5558345318, -0.5371093750
19.0452957153, 2.2477002144, -0.7625520825, -1.5558345318, -0.5371093750
19.0553073883, 2.2436656952, -0.4689060748, -1.5528756380, -0.4062500000
19.0652122498, 2.2400422096, -0.3927772641, -1.5528756380, -0.4062500000
19.0752143860, 2.2366755009, -0.2707496881, -1.5538548231, -0.3515625000
19.0852165222, 2.2304196358, -0.2404310554, -1.5538548231, -0.3515625000
19.0951404572, 2.2273283005, -0.1847344935, -1.5564948320, -0.3281250000
19.1051368713, 2.2243833542, -0.2195168138, -1.5564948320, -0.3281250000
19.1151294708, 2.2214577198, -0.2825300694, -1.5597459078, -0.3027343750
19.1251316071, 2.2186460495, -0.3066685498, -1.5597459078, -0.3027343750
19.1350402832, 2.2156491280, -0.2961358428, -1.5624817610, -0.2890625000
19.1450424194, 2.2129518986, -0.3766584992, -1.5624817610, -0.2890625000
19.1550598145, 2.2105729580, -0.3350063860, -1.5648959875, -0.2929687500
19.1649608612, 2.2083935738, -0.3075298667, -1.5648959875, -0.2929687500
19.1749591827, 2.2065644264, -0.3670414388, -1.5672008991, -0.2519531250
19.1849708557, 2.2046351433, -0.3696694374, -1.5672008991, -0.2519531250
19.1948814392, 2.2027974129, -0.3600534499, -1.5682814121, -0.1972656250
19.2048702240, 2.2011611462, -0.3031974435, -1.5682814121, -0.1972656250
19.2148799896, 2.1996307373, -0.1414624155, -1.5695316792, -0.1796875000
19.2248783112, 2.1979045868, -0.2003205270, -1.5695316792, -0.1796875000
19.2347965240, 2.1963436604, -0.4897369146, -1.5719103813, -0.1503906250
19.2447910309, 2.1947181225, -0.5158454180, -1.5719103813, -0.1503906250
19.2547931671, 2.1931147575, -0.3957039714, -1.5709521770, -0.1367187500
19.2647037506, 2.1912763119, -0.4366793633, -1.5709521770, -0.1367187500
19.2747001648, 2.1894042492, -0.4438264370, -1.5697156191, -0.1523437500
19.2847042084, 2.1877365112, -0.4123239815, -1.5697156191, -0.1523437500
19.2946281433, 2.1859836578, -0.3080790043, -1.5685372353, -0.1640625000
19.3046226501, 2.1843550205, -0.2749524415, -1.5685372353, -0.1640625000
19.3146266937, 2.1827473640, -0.2642334998, -1.5683575869, -0.1660156250
19.3245353699, 2.1812860966, -0.2462154925, -1.5683575869, -0.1660156250
19.3345375061, 2.1798684597, -0.2462069392, -1.5685021877, -0.1464843750
19.3445396423, 2.1785037518, -0.2989814878, -1.5685021877, -0.1464843750
19.3544521332, 2.1770000458, -0.3376538157, -1.5688354969, -0.1289062500
19.3644618988, 2.1756215096, -0.4128677249, -1.5688354969, -0.1289062500
19.3744773865, 2.1740672588, -0.4109019041, -1.5682873726, -0.1230468750
19.3844795227, 2.1722142696, -0.3813375235, -1.5682873726, -0.1230468750
19.3943710327, 2.1705088615, -0.5605507493, -1.5673930645, -0.1289062500
19.4043750763, 2.1688537598, -0.4388207495, -1.5673930645, -0.1289062500
19.4143753052, 2.1669864655, -0.3738173246, -1.5665508509, -0.1523437500
19.4243373871, 2.1649055481, -0.4446409941, -1.5665508509, -0.1523437500
19.4342880249, 2.1625170708, -0.3815729022, -1.5674806833, -0.2011718750
19.4442901611, 2.1600785255, -0.4342149198, -1.5674806833, -0.2011718750
19.4542636871, 2.1576378345, -0.3974649608, -1.5697578192, -0.2226562500
19.4642467499, 2.1553232670, -0.2742806375, -1.5697578192, -0.2226562500
19.4742145538, 2.1530685425, -0.2817223668, -1.5727664232, -0.2480468750
19.4841842651, 2.1504848003, -0.2622136176, -1.5727664232, -0.2480468750
19.4941558838, 2.1480340958, -0.3251403272, -1.5769079924, -0.2402343750
19.5041275024, 2.1456878185, -0.1141514480, -1.5769079924, -0.2402343750
19.5141258240, 2.1433467865, -0.1049820334, -1.5807920694, -0.2617187500
19.5241279602, 2.1410274506, -0.1785635948, -1.5807920694, -0.2617187500
19.5341320038, 2.1387882233, -0.2213565260, -1.5858669281, -0.2519531250
19.5441303253, 2.1367321014, -0.1468197256, -1.5858669281, -0.2519531250
19.5541324615, 2.1348519325, -0.0397563577, -1.5901099443, -0.2382812500
19.5641365051, 2.1331384182, 0.0565121174, -1.5901099443, -0.2382812500
19.5741386414, 2.1316351891, -0.0109120160, -1.5948506594, -0.2187500000
19.5841388702, 2.1304523945, 0.0463725924, -1.5948506594, -0.2187500000
19.5941410065, 2.1295499802, 0.1073345244, -1.5994858742, -0.1777343750
19.6041412354, 2.1285986900, 0.1696940809, -1.5994858742, -0.1777343750
19.6141452789, 2.1277885437, 0.0726146847, -1.6033152342, -0.1425781250
19.6241455078, 2.1270842552, 0.0267071128, -1.6033152342, -0.1425781250
19.6341476440, 2.1262531281, -0.0643181652, -1.6066763401, -0.0917968750
19.6441516876, 2.1254930496, -0.0369691700, -1.6066763401, -0.0917968750
19.6541481018, 2.1247887611, 0.0603380650, -1.6083741188, -0.0800781250
19.6641521454, 2.1240282059, -0.0097254291, -1.6083741188, -0.0800781250
19.6741523743, 2.1231970787, -0.0816666931, -1.6105200052, -0.0859375000
19.6841526031, 2.1222996712, -0.2222307026, -1.6105200052, -0.0859375000
19.6941566467, 2.1214981079, -0.3054505587, -1.6121255159, -0.0859375000
19.7041587830, 2.1206932068, -0.3221572340, -1.6121255159, -0.0859375000
19.7141571045, 2.1199226379, -0.3547526002, -1.6121989489, -0.0703125000
19.7241592407, 2.1191191673, -0.3404583931, -1.6121989489, -0.0703125000
19.7341594696, 2.1178936958, -0.2702854276, -1.6119400263, -0.0625000000
19.7441616058, 2.1167240143, -0.2286232710, -1.6119400263, -0.0625000000
19.7541637421, 2.1153707504, -0.2968625426, -1.6118607521, -0.0878906250
19.7641658783, 2.1140947342, -0.3056215048, -1.6118607521, -0.0878906250
19.7741680145, 2.1127548218, -0.5007516146, -1.6126228571, -0.1210937500
19.7841720581, 2.1113419533, -0.5882449150, -1.6126228571, -0.1210937500
19.7941665649, 2.1098206043, -0.5992093086, -1.6134480238, -0.1210937500
19.8041687012, 2.1081612110, -0.3784561753, -1.6134480238, -0.1210937500
19.8141708374, 2.1067600250, -0.2727731466, -1.6125532389, -0.1445312500
19.8241691589, 2.1053402424, -0.3037186265, -1.6125532389, -0.1445312500
19.8341751099, 2.1040892601, -0.0862305313, -1.6134796143, -0.1464843750
19.8441734314, 2.1030428410, 0.0090892613, -1.6134796143, -0.1464843750
19.8541698456, 2.1020300388, -0.0361010507, -1.6151334047, -0.1328125000
19.8641719818, 2.1011803150, -0.1026370451, -1.6151334047, -0.1328125000
19.8741760254, 2.1002974510, -0.2052973956, -1.6174157858, -0.1054687500
19.8841762543, 2.0993909836, -0.3089004755, -1.6174157858, -0.1054687500
19.8941764832, 2.0984134674, -0.3625167310, -1.6186300516, -0.0917968750
19.9041805267, 2.0976176262, -0.2936235666, -1.6186300516, -0.0917968750
19.9141807556, 2.0966968536, -0.4027229548, -1.6188833714, -0.0859375000
19.9241790771, 2.0958325863, -0.4569891393, -1.6188833714, -0.0859375000
19.9341831207, 2.0948204994, -0.3829045296, -1.6188654900, -0.0761718750
19.9441852570, 2.0937161446, -0.3619440198, -1.6188654900, -0.0761718750
19.9541873932, 2.0925612450, -0.2179608643, -1.6183748245, -0.0937500000
19.9641914368, 2.0916080475, 0.0542714894, -1.6183748245, -0.0937500000
19.9741916656, 2.0906014442, 0.0621099621, -1.6183785200, -0.1074218750
