time_sec,gamma_rad,dgamma_radps
13.1467752457, 3.0984046459, 2.2889771461
13.1567525864, 3.1202378273, 2.2529211044
13.1667575836, 3.1411497593, 2.1620414257
13.1766891479, 3.1608290672, 2.0342190266
13.1867008209, 3.1791443825, 1.8922033310
13.1966876984, 3.1961896420, 1.7573883533
13.2066545486, 3.2114434242, 1.5817059278
13.2166490555, 3.2250719070, 1.4057660103
13.2266473770, 3.2375032902, 1.2769844532
13.2365942001, 3.2478914261, 1.0702496767
13.2466077805, 3.2564325333, 0.8722472191
13.2565975189, 3.2630181313, 0.6770791411
13.2665357590, 3.2674269676, 0.4528103173
13.2765417099, 3.2694218159, 0.2044343650
13.2865409851, 3.2691309452, -0.0309198275
13.2964849472, 3.2665505409, -0.2717877030
13.3064889908, 3.2615780830, -0.5098115802
13.3164892197, 3.2541930676, -0.7617633343
13.3264379501, 3.2445304394, -0.9947856665
13.3364238739, 3.2325692177, -1.2362707853
13.3464345932, 3.2186098099, -1.4439138174
13.3563880920, 3.2027785778, -1.6325728893
13.3663768768, 3.1854586601, -1.7900769711
13.3763799667, 3.1670506001, -1.8969421387
13.3863658905, 3.1479427814, -1.9756736755
13.3963155746, 3.1284737587, -2.0051131248
13.4063291550, 3.1089744568, -2.0203535557
13.4163036346, 3.0892972946, -2.0267429352
13.4262580872, 3.0698792934, -2.0129249096
13.4362697601, 3.0507688522, -1.9718592167
13.4462614059, 3.0321576595, -1.9166641235
13.4562177658, 3.0145065784, -1.8303709030
13.4662189484, 2.9976139069, -1.7366029024
13.4762105942, 2.9819011688, -1.6272848845
13.4862117767, 2.9675869942, -1.4773839712
13.4961681366, 2.9443697929, -1.2951197624
13.5061645508, 2.9354157448, -1.1046413183
13.5161666870, 2.9287388325, -0.9221809506
13.5260963440, 2.9252119064, -0.6998949647
13.5361137390, 2.9263839722, -0.3755579889
13.5461158752, 2.9339091778, 0.1134175062
13.5560541153, 2.9486327171, 0.7710591555
13.5660619736, 2.9690511227, 1.5012773275
13.5760593414, 2.9923019409, 2.1102457047
13.5860033035, 3.0156922340, 2.4039878845
13.5960083008, 3.0385856628, 2.4108419418
13.6059999466, 3.0633153915, 2.3688228130
13.6159667969, 3.0912563801, 2.5555572510
13.6259536743, 3.1255123615, 2.8865375519
13.6359453201, 3.1675057411, 3.5667483807
13.6459445953, 3.2119402885, 4.4016633034
13.6559000015, 3.2231125832, 4.6186146736
13.6658983231, 3.2342646122, 1.1521968842
13.6759080887, 3.2453176975, 1.1316775084
13.6858367920, 3.2538063526, 1.1393890381
13.6958389282, 3.2571756840, 0.8743513227
13.7058544159, 3.2544171810, 0.3454353213
13.7157869339, 3.2457232475, -0.2869003415
13.7257871628, 3.2389400005, -0.8890593052
13.7357988358, 3.2395443916, -0.7050809860
13.7457351685, 3.2414929867, 0.0686873496
13.7557382584, 3.2429368496, 0.1990297437
13.7657403946, 3.2440161705, 0.1573272347
13.7757034302, 3.2448246479, 0.1079023927
13.7856807709, 3.2454969883, 0.0812151581
13.7956809998, 3.2464764118, 0.0748205781
13.8056488037, 3.2473590374, 0.0922408774
13.8156681061, 3.2483396530, 0.0974251702
13.8256692886, 3.2492296696, 0.0980761498
13.8356685638, 3.2502872944, 0.0793397278
13.8455753326, 3.2518448830, 0.1141746342
13.8555755615, 3.2536575794, 0.1690831780
13.8655786514, 3.2549691200, 0.1764407605
13.8755283356, 3.2556712627, 0.0772860646
13.8855285645, 3.2555627823, -0.0094805155
13.8955268860, 3.2539956570, -0.1634111404
13.9054965973, 3.2510881424, -0.3008801639
13.9155101776, 3.2471904755, -0.4027138650
13.9254779816, 3.2428536415, -0.4551004469
13.9354486465, 3.2386746407, -0.4298637807
13.9454336166, 3.2411997318, 0.2639338076
13.9554052353, 3.2482323647, 0.7325754166
13.9654045105, 3.2560932636, 0.8045933247
13.9754076004, 3.2641208172, 0.8347692490
13.9854078293, 3.2722775936, 0.8402139544
13.9954090118, 3.2805900574, 0.8498523831
14.0054121017, 3.2893805504, 0.9130972624
14.0154132843, 3.2985939980, 0.9503723383
14.0254192352, 3.3075332642, 0.9182150364
14.0354175568, 3.3157124519, 0.8377361298
14.0454196930, 3.3224930763, 0.6985719204
14.0554218292, 3.3272516727, 0.4923744798
14.0655536652, 3.3296599388, 0.2378431559
14.0754947662, 3.3296766281, 0.0044237301
14.0855779648, 3.3279433250, -0.1719708741
14.0956430435, 3.3246634007, -0.3402604759
14.1056013107, 3.3202002048, -0.4670391381
14.1156826019, 3.3145244122, -0.5786105394
14.1254568100, 3.3066704273, -0.8154724240
14.1358165741, 3.2959291935, -1.1141993999
14.1457891464, 3.2810606956, -1.5296350718
14.1558637619, 3.2612993717, -2.0409865379
14.1659336090, 3.2371993065, -2.4956772327
14.1759901047, 3.2112200260, -2.6765103340
14.1860675812, 3.1854112148, -2.6683225632
14.1960258484, 3.1619224548, -2.4233973026
14.2061080933, 3.1422715187, -2.0288915634
14.2161731720, 3.1244080067, -1.8447946310
14.2258319855, 3.1061956882, -1.8823359013
14.2363042831, 3.0862634182, -2.0555899143
14.2462921143, 3.0648884773, -2.2083432674
14.2563667297, 3.0434455872, -2.2155137062
14.2664279938, 3.0274052620, -1.6630136967
14.2765007019, 3.0133702755, -1.4432275295
14.2864742279, 2.9976916313, -1.6235662699
14.2965583801, 2.9818668365, -1.6241743565
14.3066215515, 2.9662835598, -1.6119115353
14.3165941238, 2.9505145550, -1.6325423717
14.3262557983, 2.9340975285, -1.6904489994
14.3367300034, 2.9172935486, -1.7350063324
14.3467988968, 2.9004194736, -1.7499891520
14.3568677902, 2.8832395077, -1.7676033974
14.3668422699, 2.8661077023, -1.7693396807
14.3769006729, 2.8491218090, -1.7573282719
14.3869724274, 2.8322768211, -1.7372548580
14.3970451355, 2.8156387806, -1.7174810171
14.4071216583, 2.7994110584, -1.6795350313
14.4170923233, 2.7834575176, -1.6505858898
14.4267463684, 2.7699806690, -1.3857409954
14.4372329712, 2.7579374313, -1.2423615456
14.4471979141, 2.7458152771, -1.2486728430
14.4571876526, 2.7340588570, -1.2206498384
14.4672002792, 2.7226901054, -1.1695363522
14.4771871567, 2.7118601799, -1.1246695518
14.4872407913, 2.7014346123, -1.0800724030
14.4972133636, 2.6914215088, -1.0287686586
14.5071935654, 2.6820235252, -0.9678110480
14.5172262192, 2.6735928059, -0.8789509535
14.5272865295, 2.6660215855, -0.7771983743
14.5372352600, 2.6598520279, -0.6417683363
14.5472497940, 2.6551451683, -0.4841057956
14.5571947098, 2.6523230076, -0.2910884321
14.5671796799, 2.6516799927, -0.0662167966
14.5771980286, 2.6531691551, 0.1626636982
14.5871343613, 2.6571450233, 0.3999874294
14.5971336365, 2.6631734371, 0.6243755817
14.6071329117, 2.6714198589, 0.8462303281
14.6170835495, 2.6814684868, 1.0477328300
14.6270809174, 2.6935188770, 1.2406014204
14.6370849609, 2.7072572708, 1.4198909998
14.6470346451, 2.7227153778, 1.5986669064
14.6570377350, 2.7398779392, 1.7708067894
14.6670303345, 2.7584931850, 1.9220720530
14.6769685745, 2.7781538963, 2.0363113880
14.6869726181, 2.7987890244, 2.1233103275
14.6969709396, 2.8199381828, 2.1942205429
14.7069721222, 2.8417360783, 2.2500052452
14.7169160843, 2.8638527393, 2.2827789783
14.7269277573, 2.8862717152, 2.3154380322
14.7369174957, 2.9083848000, 2.2828006744
14.7468576431, 2.9299540520, 2.2347290516
14.7568616867, 2.9509980679, 2.1689651012
14.7668762207, 2.9709970951, 2.0709719658
14.7768182755, 2.9897754192, 1.9324395657
14.7868089676, 3.0068910122, 1.7733879089
14.7968072891, 3.0221529007, 1.5716611147
14.8067493439, 3.0353002548, 1.3551391363
14.8167543411, 3.0462737083, 1.1407309771
14.8267583847, 3.0551393032, 0.9058316946
14.8366975784, 3.0617308617, 0.6865163445
14.8466997147, 3.0663454533, 0.4707255661
14.8567152023, 3.0688710213, 0.2738822103
14.8666439056, 3.0696334839, 0.0801963061
14.8766403198, 3.0687866211, -0.0992594063
14.8866443634, 3.0662646294, -0.2608520985
14.8966464996, 3.0620772839, -0.4192550778
14.9065837860, 3.0564208031, -0.5928413272
14.9165878296, 3.0490305424, -0.7666245699
14.9265899658, 3.0397028923, -0.9581557512
14.9365310669, 3.0282564163, -1.1810647249
14.9465360641, 3.0147469044, -1.3973585367
14.9565362930, 2.9995112419, -1.5653122663
14.9664754868, 2.9832692146, -1.6775527000
14.9764842987, 2.9663505554, -1.7488977909
14.9864835739, 2.9489462376, -1.8023544550
14.9964256287, 2.9125626087, -1.8509109020
15.0064258575, 2.8937017918, -1.9063324928
15.0164260864, 2.8749988079, -1.9382737875
15.0264358521, 2.8561251163, -1.9451532364
15.0363674164, 2.8373742104, -1.9467960596
15.0463695526, 2.8187534809, -1.9354677200
15.0563707352, 2.8003098965, -1.9164271355
15.0663166046, 2.7824137211, -1.9061264992
15.0763511658, 2.7676951885, -1.8562704325
15.0863323212, 2.7533736229, -1.5184468031
15.0962696075, 2.7392807007, -1.4695093632
15.1062717438, 2.7253236771, -1.4630459547
15.1162643433, 2.7116181850, -1.4411730766
15.1262140274, 2.6984562874, -1.4064733982
15.1362314224, 2.6858832836, -1.3635972738
15.1462125778, 2.6739532948, -1.3031749725
15.1561613083, 2.6628763676, -1.2270921469
15.1661605835, 2.6527030468, -1.1462342739
15.1761636734, 2.6465170383, -1.0496993065
15.1861305237, 2.6415629387, -0.9378930330
15.1961202621, 2.6381926537, -0.7992002964
15.2061128616, 2.6364164352, -0.6497897506
15.2160825729, 2.6333692074, -0.4815334678
15.2260589600, 2.6323921680, -0.3043592870
15.2360582352, 2.6333134174, -0.1028371975
15.2460603714, 2.6361026764, 0.0913468227
15.2560281754, 2.6407539845, 0.2869873941
15.2660045624, 2.6472063065, 0.4802406132
15.2760076523, 2.6553368568, 0.6688537598
15.2859506607, 2.6648354530, 0.8400149345
15.2959508896, 2.6755580902, 0.9769926071
15.3059549332, 2.6874072552, 1.1075098515
15.3159465790, 2.7002825737, 1.2210401297
15.3259544373, 2.7148528099, 1.3397777081
15.3359527588, 2.7303941250, 1.4765142202
15.3458595276, 2.7468481064, 1.5997532606
15.3558473587, 2.7642188072, 1.7044939995
15.3658466339, 2.7823803425, 1.7980405092
15.3758544922, 2.8011019230, 1.8691990376
15.3858108521, 2.8202929497, 1.9816513062
15.3957967758, 2.8396985531, 2.0139942169
15.4057817459, 2.8600237370, 2.0940253735
15.4157524109, 2.8805034161, 2.1166632175
15.4257640839, 2.9013848305, 2.1503973007
15.4357337952, 2.9220385551, 2.1378965378
15.4457035065, 2.9420874119, 2.0758671761
15.4556732178, 2.9614572525, 1.9896979332
15.4656705856, 2.9799339771, 1.9156289101
15.4756708145, 2.9979734421, 1.8546528816
15.4856805801, 3.0155813694, 1.8168227673
15.4956769943, 3.0325517654, 1.7628426552
15.5056772232, 3.0492753983, 1.7243714333
15.5156984329, 3.0657939911, 1.7069355249
15.5256776810, 3.0820949078, 1.6874450445
15.5356807709, 3.0983345509, 1.6673295498
15.5456895828, 3.1141648293, 1.6346653700
15.5556840897, 3.1295444965, 1.5962647200
15.5657949448, 3.1446700096, 1.5656689405
15.5757713318, 3.1596240997, 1.5329704285
15.5858087540, 3.1740727425, 1.4946279526
15.5958957672, 3.1882500648, 1.4625099897
15.6058807373, 3.2018358707, 1.4134762287
15.6156959534, 3.2151701450, 1.3694490194
15.6260185242, 3.2280797958, 1.3370691538
15.6360883713, 3.2406716347, 1.3068209887
15.6461439133, 3.2530207634, 1.2700997591
15.6561136246, 3.2649192810, 1.2234073877
15.6661901474, 3.2761988640, 1.1689525843
15.6762542725, 3.2870357037, 1.1185373068
15.6863279343, 3.2976284027, 1.0998135805
15.6962957382, 3.3083131313, 1.1030728817
15.7063760757, 3.3191823959, 1.1157914400
15.7160243988, 3.3301625252, 1.1398409605
15.7265253067, 3.3414855003, 1.1691255569
15.7364797592, 3.3530559540, 1.1923426390
15.7465572357, 3.3647966385, 1.2115368843
15.7566280365, 3.3766479492, 1.2329020500
15.7666940689, 3.3888661861, 1.2545185089
15.7767601013, 3.4010527134, 1.2622673512
15.7868318558, 3.4130997658, 1.2475029230
15.7968959808, 3.4251616001, 1.2348304987
15.8068733215, 3.4365255833, 1.1818310022
15.8165330887, 3.4471991062, 1.1008923054
15.8269929886, 3.4572813511, 1.0415693521
15.8370523453, 3.4667172432, 0.9753270149
15.8471364975, 3.4752304554, 0.8753856421
15.8571977615, 3.4826986790, 0.7723536491
15.8671751022, 3.4890613556, 0.6520398855
15.8772315979, 3.4939432144, 0.5096521378
15.8873090744, 3.4975628853, 0.3736441731
15.8972921371, 3.4996972084, 0.2169369310
15.9074449539, 3.4999520779, 0.0317218006
15.9170055389, 3.4981801510, -0.1852850318
15.9274950027, 3.4944577217, -0.3908755779
15.9374589920, 3.4886136055, -0.5965546370
15.9474630356, 3.4807753563, -0.8059771657
15.9574623108, 3.4711065292, -1.0063482523
15.9674615860, 3.4594950676, -1.1948133707
15.9774665833, 3.4460093975, -1.3895633221
15.9874677658, 3.4309551716, -1.5623178482
15.9974651337, 3.4142730236, -1.7195295095
16.0074825287, 3.3965041637, -1.8393425941
16.0175075531, 3.3775863647, -1.9508049488
16.0275096893, 3.3576381207, -2.0610640049
16.0374507904, 3.3367512226, -2.1598911285
16.0474472046, 3.3149049282, -2.2508163452
16.0574531555, 3.2924592495, -2.3169584274
16.0673961639, 3.2698395252, -2.3435087204
16.0773925781, 3.2474012375, -2.3190822601
16.0873985291, 3.2255730629, -2.2519748211
16.0973415375, 3.2048060894, -2.1458618641
16.1073303223, 3.1854166985, -2.0084640980
16.1173305511, 3.1677634716, -1.8200913668
16.1272830963, 3.1522614956, -1.5975010395
16.1372756958, 3.1399710178, -1.2744475603
16.1472778320, 3.1314058304, -0.8803783059
16.1572895050, 3.1267395020, -0.4841058552
16.1672191620, 3.1262371540, -0.0477610826
16.1772212982, 3.1298077106, 0.3638217449
16.1872234344, 3.1370306015, 0.7471869588
16.1971702576, 3.1474747658, 1.0813369751
16.2071685791, 3.1606187820, 1.3603711128
16.2171669006, 3.1759417057, 1.5781228542
16.2271060944, 3.1924850941, 1.7122510672
16.2371215820, 3.2099051476, 1.7902901173
16.2471141815, 3.2274169922, 1.8095978498
16.2570590973, 3.2446727753, 1.7828131914
16.2670536041, 3.2612607479, 1.7132176161
16.2770576477, 3.2767977715, 1.6073961258
16.2870006561, 3.2911927700, 1.4841173887
16.2970008850, 3.3042075634, 1.3428678513
16.3070049286, 3.3156502247, 1.1882150173
16.3169498444, 3.3256239891, 1.0216388702
16.3269443512, 3.3336851597, 0.8343112469
16.3369617462, 3.3399050236, 0.6402647495
16.3469505310, 3.3442399502, 0.4512817562
16.3568878174, 3.3468818665, 0.2723405063
16.3668937683, 3.3477256298, 0.0835773945
16.3769035339, 3.3465423584, -0.1167606115
16.3868389130, 3.3432719707, -0.3384575248
16.3968448639, 3.3379268646, -0.5571246147
16.4068450928, 3.3301825523, -0.7973996401
16.4167842865, 3.3203368187, -1.0169118643
16.4267902374, 3.3083500862, -1.2400540113
16.4367904663, 3.2941169739, -1.4660698175
16.4467277527, 3.2777497768, -1.6910573244
16.4567241669, 3.2591683865, -1.9143389463
16.4667358398, 3.2388339043, -2.1149981022
16.4766731262, 3.1934397221, -2.2795917988
16.4866771698, 3.1694836617, -2.4004960060
16.4967136383, 3.1449348927, -2.4794969559
16.5066776276, 3.1201949120, -2.5251336098
16.5166244507, 3.0955305099, -2.5555171967
16.5266284943, 3.0709180832, -2.5558669567
16.5365943909, 3.0461928844, -2.5487198830
16.5465698242, 3.0218241215, -2.5456681252
16.5565700531, 2.9975674152, -2.5232558250
16.5665664673, 2.9735262394, -2.4996654987
16.5765075684, 2.9499063492, -2.4837005138
16.5865211487, 2.9263262749, -2.4451696873
16.5965213776, 2.9033558369, -2.4284915924
16.6064624786, 2.8806219101, -2.3826940060
16.6164703369, 2.8584749699, -2.3436903954
16.6264705658, 2.8369193077, -2.2942285538
16.6364727020, 2.8163149357, -2.2223308086
16.6464023590, 2.7964274883, -2.1330754757
16.6564006805, 2.7772443295, -2.0565748215
16.6664066315, 2.7590749264, -1.9884283543
16.6763477325, 2.7415559292, -1.8743449450
16.6863651276, 2.7251541615, -1.8026151657
16.6963500977, 2.7098991871, -1.7013384104
16.7062931061, 2.6956031322, -1.5797523260
16.7163028717, 2.6845250130, -1.4811307192
16.7262935638, 2.6804780960, -1.1427744627
16.7362518311, 2.6770474911, -0.4190177023
16.7462368011, 2.6745080948, -0.3492880464
16.7562351227, 2.6732113361, -0.2639468610
16.7662353516, 2.6728112698, -0.1436426342
16.7761936188, 2.6734647751, -0.0340951383
16.7861957550, 2.6754474640, 0.0603346713
16.7961902618, 2.6798183918, 0.2126155943
16.8061695099, 2.6868662834, 0.4496135712
16.8161869049, 2.6959517002, 0.7202937603
16.8261852264, 2.7072784901, 0.9510819912
16.8360786438, 2.7208077908, 1.1673048735
16.8460731506, 2.7362649441, 1.3956745863
16.8560733795, 2.7529737949, 1.5967315435
16.8660926819, 2.7705125809, 1.7226622105
16.8760261536, 2.7881398201, 1.8310894966
16.8860282898, 2.8057947159, 1.8132953644
16.8960056305, 2.8229379654, 1.7738344669
16.9060192108, 2.8395512104, 1.7205010653
16.9160041809, 2.8557550907, 1.6659066677
16.9259586334, 2.8714873791, 1.6282168627
16.9359416962, 2.8868644238, 1.5923022032
16.9458999634, 2.9020226002, 1.5659046173
16.9559040070, 2.9168720245, 1.5294318199
16.9659061432, 2.9315154552, 1.5180075169
16.9759082794, 2.9460604191, 1.4985827208
16.9859104156, 2.9606485367, 1.5018160343
16.9959106445, 2.9750185013, 1.4801830053
17.0059204102, 2.9887866974, 1.4247088432
17.0159168243, 3.0026011467, 1.4263061285
17.0259170532, 3.0155291557, 1.3393371105
17.0359172821, 3.0282163620, 1.3027025461
17.0459194183, 3.0403313637, 1.2459323406
17.0559253693, 3.0517084599, 1.1803258657
17.0659236908, 3.0624322891, 1.1035861969
17.0759258270, 3.0722348690, 1.0125203133
17.0859985352, 3.0819072723, 0.9966003895
17.0960636139, 3.0911438465, 0.9554610848
17.1059284210, 3.0998523235, 0.8874638677
17.1161060333, 3.1076760292, 0.8153321147
17.1261711121, 3.1149957180, 0.7438760400
17.1362400055, 3.1199040413, 0.5096625686
17.1459350586, 3.1237838268, 0.4008714855
17.1563682556, 3.1236865520, 0.2855117917
17.1664295197, 3.1249976158, 0.1307546347
17.1764144897, 3.1250429153, -0.0009632001
17.1865062714, 3.1238427162, -0.1262493283
17.1965751648, 3.1214187145, -0.2416281849
17.2062206268, 3.1183791161, -0.3172037601
17.2166938782, 3.1146559715, -0.3812000453
17.2266712189, 3.1103346348, -0.4409320652
17.2367362976, 3.1055212021, -0.4958977401
17.2468051910, 3.1002140045, -0.5553433299
17.2568759918, 3.0943341255, -0.5998728275
17.2668590546, 3.0881214142, -0.6450936198
17.2769279480, 3.0814118385, -0.6900789738
17.2870121002, 3.0745153427, -0.7148607969
17.2970676422, 3.0672929287, -0.7404087186
17.3066215515, 3.0599994659, -0.7563845515
17.3171253204, 3.0525519848, -0.7809488773
17.3271865845, 3.0446951389, -0.8057189584
17.3371753693, 3.0365264416, -0.8441597223
17.3472423553, 3.0281074047, -0.8743918538
17.3567123413, 3.0194451809, -0.8930448294
17.3667831421, 3.0108921528, -0.8958876133
17.3774585724, 3.0024642944, -0.8938156366
17.3874225616, 2.9939808846, -0.8772969246
17.3975086212, 2.9857592583, -0.8520904183
17.4071521759, 2.9779119492, -0.8160718679
17.4176311493, 2.9704005718, -0.7718465924
17.4275875092, 2.9634492397, -0.7181009054
17.4370784760, 2.9571094513, -0.6593351960
17.4471721649, 2.9542851448, -0.6026221514
17.4572105408, 2.9522728920, -0.5480277538
17.4676971436, 2.9514064789, -0.4832309484
17.4777126312, 2.9476044178, -0.3909584880
17.4877090454, 2.9449121952, -0.2774697542
17.4977111816, 2.9434404373, -0.1539243758
17.5075454712, 2.9431185722, -0.0305686016
17.5177307129, 2.9437751770, 0.0731855109
17.5277462006, 2.9452362061, 0.1459083855
17.5377483368, 2.9470236301, 0.1754058897
17.5476760864, 2.9488959312, 0.1969419569
17.5576953888, 2.9509136677, 0.2058716118
17.5676937103, 2.9580349922, 0.2239855677
17.5776386261, 2.9607255459, 0.2680036724
17.5876274109, 2.9638106823, 0.3299017847
17.5976200104, 2.9677813053, 0.4097672403
17.6075744629, 2.9724638462, 0.4770578742
17.6175880432, 2.9775991440, 0.5326815248
17.6276245117, 2.9832420349, 0.5756611228
17.6375617981, 2.9891922474, 0.6134533882
17.6475601196, 2.9953365326, 0.6411640644
17.6575660706, 3.0017757416, 0.6635904908
17.6675319672, 3.0083501339, 0.6810758710
17.6775188446, 3.0153689384, 0.7211757898
17.6875171661, 3.0228278637, 0.7778842449
17.6974544525, 3.0310792923, 0.8424596190
17.7074642181, 3.0396847725, 0.8928471804
17.7174587250, 3.0486054420, 0.9282858372
17.7273979187, 3.0576944351, 0.9390408993
17.7374000549, 3.0668089390, 0.9421780109
17.7474136353, 3.0758600235, 0.9429134727
17.7573471069, 3.0849261284, 0.9321043491
17.7673473358, 3.0939059258, 0.9254667163
17.7773418427, 3.1027069092, 0.9145132303
17.7872924805, 3.1116714478, 0.9285559654
17.7973003387, 3.1210613251, 0.9599088430
17.8073024750, 3.1309564114, 1.0280617476
17.8172397614, 3.1416792870, 1.1116690636
17.8272571564, 3.1534235477, 1.2120891809
17.8372554779, 3.1662302017, 1.3236483335
17.8472366333, 3.1801776886, 1.4415606260
17.8572006226, 3.1952121258, 1.5568618774
17.8671855927, 3.2113616467, 1.6657693386
17.8771362305, 3.2286438942, 1.7827031612
17.8871307373, 3.2471590042, 1.9125385284
17.8971366882, 3.2669367790, 2.0420222282
17.9071063995, 3.2877376080, 2.1484780312
17.9170818329, 3.3091273308, 2.2028551102
17.9270877838, 3.3299376965, 2.1441984177
17.9370899200, 3.3494839668, 2.0213503838
17.9470291138, 3.3675270081, 1.8606389761
17.9570293427, 3.3837842941, 1.6753215790
17.9670352936, 3.3980448246, 1.4790363312
17.9769687653, 3.4200041294, 1.2526563406
17.9869823456, 3.4272029400, 1.0123527050
17.9969806671, 3.4314682484, 0.7458518147
18.0069866180, 3.4326643944, 0.4375704825
18.0169143677, 3.4308781624, 0.1228286177
18.0269165039, 3.4262795448, -0.1811703295
18.0369167328, 3.4189057350, -0.4775502384
18.0468616486, 3.4086441994, -0.7604176402
18.0568599701, 3.3959918022, -1.0532163382
18.0668411255, 3.3810923100, -1.3113245964
18.0768070221, 3.3638782501, -1.5448063612
18.0868244171, 3.3444225788, -1.7716094255
18.0968151093, 3.3227083683, -2.0096197128
18.1067676544, 3.2989778519, -2.2398030758
18.1167678833, 3.2735185623, -2.4606678486
18.1267604828, 3.2468514442, -2.6340806484
18.1367015839, 3.2196717262, -2.7491071224
18.1467018127, 3.1922626495, -2.8160560131
18.1567173004, 3.1654179096, -2.8338086605
18.1666431427, 3.1393151283, -2.7769439220
18.1766567230, 3.1138145924, -2.6968300343
18.1866493225, 3.0887191296, -2.6275064945
18.1965999603, 3.0637865067, -2.5875604153
18.2066040039, 3.0384826660, -2.5881023407
18.2166061401, 3.0130019188, -2.6097259521
18.2265930176, 2.9874503613, -2.6267447472
18.2365493774, 2.9622762203, -2.6360538006
18.2465515137, 2.9376947880, -2.6065101624
18.2565383911, 2.9141798019, -2.5351347923
18.2664813995, 2.8920884132, -2.4258291721
18.2765026093, 2.8717679977, -2.2779552937
18.2864971161, 2.8534612656, -2.0980353355
18.2964839935, 2.8373935223, -1.8969244957
18.3064918518, 2.8237466812, -1.6621156931
18.3164958954, 2.8127074242, -1.4034641981
18.3263988495, 2.8046410084, -1.1357613802
18.3363990784, 2.7996876240, -0.8329003453
18.3463840485, 2.7976479530, -0.5220846534
18.3563365936, 2.7988727093, 0.1269255579
18.3663501740, 2.8032791615, 0.4525109828
18.3763332367, 2.8108086586, 0.7780004144
18.3863010406, 2.8214108944, 1.1029542685
18.3963146210, 2.8351914883, 1.4193016291
18.4062843323, 2.8517849445, 1.7136850357
18.4162521362, 2.8713467121, 2.0198552608
18.4262199402, 2.8937973976, 2.3188414574
18.4362106323, 2.9185445309, 2.5550029278
18.4462108612, 2.9452440739, 2.7625434399
18.4562110901, 2.9737710953, 2.9413821697
18.4662132263, 3.0035662651, 3.0778684616
18.4762172699, 3.0341343880, 3.1626503468
18.4862174988, 3.0655968189, 3.2497324944
18.4962291718, 3.0981800556, 3.3613002300
18.5062198639, 3.1310725212, 3.4019997120
18.5162220001, 3.1640517712, 3.3959367275
18.5262241364, 3.1964557171, 3.3511605263
18.5362262726, 3.2278065681, 3.2385089397
18.5463294983, 3.2573039532, 3.0482280254
18.5563850403, 3.2843523026, 2.7993917465
18.5663471222, 3.3084359169, 2.4810993671
18.5764236450, 3.3291087151, 2.1366689205
18.5864143372, 3.3462810516, 1.7776552439
18.5962390900, 3.3601267338, 1.4186130762
18.6065254211, 3.3702924252, 1.0515310764
18.6165981293, 3.3767213821, 0.6626634002
18.6266651154, 3.3794143200, 0.2867323756
18.6367359161, 3.3788917065, -0.0608784892
18.6467952728, 3.3749437332, -0.4077548683
18.6568794250, 3.3676114082, -0.7467003465
18.6668395996, 3.3573236465, -1.0760195255
18.6769123077, 3.3438310623, -1.3881720304
18.6869831085, 3.3274796009, -1.6866151094
18.6966362000, 3.3085589409, -1.9527834654
18.7070198059, 3.2874765396, -2.1833710670
18.7170963287, 3.2645192146, -2.3703367710
18.7271556854, 3.2400093079, -2.5323097706
18.7372398376, 3.2140812874, -2.6792445183
18.7472457886, 3.1870484352, -2.7820804119
18.7572154999, 3.1593108177, -2.8707327843
18.7672843933, 3.1307833195, -2.9411776066
18.7773513794, 3.1018686295, -2.9866797924
18.7874202728, 3.0726032257, -3.0237147808
18.7969760895, 3.0432188511, -3.0311763287
18.8074550629, 3.0139503479, -3.0247461796
18.8176078796, 2.9852426052, -2.9772927761
18.8275985718, 2.9572379589, -2.8907847404
18.8376712799, 2.9302718639, -2.7808368206
18.8477287292, 2.9048502445, -2.6333606243
18.8577461243, 2.8808619976, -2.4699649811
18.8678321838, 2.8585066795, -2.3130948544
18.8779106140, 2.8414363861, -1.7593622208
18.8879661560, 2.8311364651, -1.0659800768
18.8976192474, 2.8208355904, -1.0732206106
18.9080142975, 2.8109405041, -1.0181003809
18.9180030823, 2.8017868996, -0.9484453797
18.9280242920, 2.7934105396, -0.8615167141
18.9379920959, 2.7861065865, -0.7533158660
18.9480075836, 2.7798817158, -0.6487886906
18.9580097198, 2.7750589848, -0.4958750308
18.9680118561, 2.7725195885, -0.2613075972
18.9780292511, 2.7724337578, -0.0064330418
18.9880256653, 2.7749612331, 0.2600279450
18.9980564117, 2.7798182964, 0.5023208857
19.0080451965, 2.7870612144, 0.7523846626
19.0179882050, 2.7966618538, 0.9842868447
19.0279788971, 2.8083004951, 1.1958764791
19.0379924774, 2.8219010830, 1.4172544479
19.0479278564, 2.8375985622, 1.6073300838
19.0579147339, 2.8544490337, 1.7529742718
19.0678730011, 2.8726432323, 1.8726094961
19.0778770447, 2.8918669224, 1.9871900082
19.0878582001, 2.9122576714, 2.1113963127
19.0978717804, 2.9338624477, 2.2284746170
19.1078376770, 2.9567751884, 2.3628680706
19.1178302765, 2.9808106422, 2.4826502800
19.1278076172, 3.0057241917, 2.5820479393
19.1377620697, 3.0312023163, 2.6322104931
19.1477661133, 3.0568335056, 2.6371898651
19.1577625275, 3.0821707249, 2.6176290512
19.1677055359, 3.1075294018, 2.6122112274
19.1777057648, 3.1324846745, 2.5787653923
19.1877059937, 3.1573691368, 2.5760066509
19.1976623535, 3.1825039387, 2.5914967060
19.2076492310, 3.2075593472, 2.5911035538
