time_sec,gamma_rad,dgamma_radps
2.2335653305, 3.0977637768, -0.0020594161
2.2435293198, 3.0977637768, -0.0010353655
2.2535209656, 3.0977637768, -0.0010130131
2.2635126114, 3.0977637768, 0.0012575039
2.2734837532, 3.0977637768, 0.0020704537
2.2834999561, 3.0977637768, -0.0000333900
2.2934699059, 3.0977637768, -0.0021038437
2.3034424782, 3.0977637768, -0.0031502470
2.3134281635, 3.0977637768, -0.0041298703
2.3233988285, 3.0977637768, 0.0001332830
2.3333981037, 3.0977637768, -0.0010130131
2.3433973789, 3.0977637768, -0.0020149886
2.3533985615, 3.0977637768, 0.0030390397
2.3634002209, 3.0977637768, 0.0020260261
2.3734004498, 3.0977637768, 0.0010908308
2.3834037781, 3.0977637768, 0.0002111008
2.3934047222, 3.0977637768, -0.0008797300
2.4034092426, 3.0977637768, 0.0021038437
2.4134070873, 3.0977637768, -0.0001556354
2.4234094620, 3.0977637768, 0.0040520523
2.4334127903, 3.0977637768, 0.0032057124
2.4434158802, 3.0977637768, 0.0030724292
2.4534196854, 3.0977637768, 0.0020260261
2.4634218216, 3.0977637768, 0.0000110377
2.4735245705, 3.0977637768, -0.0000778177
2.4835066795, 3.0977637768, 0.0041742981
2.4935564995, 3.0977637768, 0.0074134003
2.5036294460, 3.0977637768, -0.0009685854
2.5137054920, 3.0977637768, 0.0002000630
2.5236611366, 3.0977637768, -0.0019371707
2.5337448120, 3.0977637768, -0.0041298703
2.5438098907, 3.0977637768, 0.0010574408
2.5538840294, 3.0977637768, -0.0020928062
2.5634381771, 3.0977637768, 0.0021482715
2.5739171505, 3.0977637768, 0.0008907677
2.5839922428, 3.0977637768, 0.0010574408
2.5940747261, 3.0977637768, 0.0021038437
2.6040322781, 3.0977637768, 0.0051539210
2.6141133308, 3.0977637768, 0.0031278951
2.6241800785, 3.0977637768, -0.0009131200
2.6342499256, 3.0977637768, 0.0021482715
2.6443083286, 3.0977637768, -0.0019482089
2.6542978287, 3.0977637768, 0.0011686485
2.6638669968, 3.0977637768, 0.0011018685
2.6744346619, 3.0977637768, -0.0040410152
2.6844053268, 3.0977637768, -0.0019705608
2.6941158772, 3.0977637768, 0.0010574408
2.7045464516, 3.0977637768, 0.0009018057
2.7146053314, 3.0977637768, -0.0008463400
2.7245883942, 3.0977637768, -0.0011018685
2.7346720695, 3.0977637768, -0.0040076245
2.7447309494, 3.0977637768, -0.0029167938
2.7548093796, 3.0977637768, -0.0000444277
2.7643783092, 3.0977637768, -0.0022150518
2.7748539448, 3.0977637768, -0.0029057567
2.7849156857, 3.0977637768, -0.0009018057
2.7948930264, 3.0977637768, -0.0040186625
2.8049654961, 3.0977637768, -0.0041742981
2.8150265217, 3.0977637768, -0.0021038437
2.8251111507, 3.0977637768, -0.0051873107
2.8350722790, 3.0977637768, -0.0041742981
2.8451581001, 3.0977637768, -0.0009796231
2.8552188873, 3.0977637768, -0.0040964801
2.8648035526, 3.0977637768, -0.0051094936
2.8751943111, 3.0977637768, 0.0010908308
2.8851742744, 3.0977637768, 0.0002000630
2.8952131271, 3.0977637768, 0.0018259631
2.9052414894, 3.0977637768, 0.0039408454
2.9152295589, 3.0977637768, -0.0062003243
2.9252364635, 3.0977637768, -0.0041298703
2.9352340698, 3.0977637768, 0.0029946121
2.9451746941, 3.0977637768, -0.0010240508
2.9551832676, 3.0977637768, -0.0000778177
2.9651908875, 3.0977637768, -0.0032280649
2.9751224518, 3.0977637768, -0.0009575477
2.9851377010, 3.0977637768, -0.0030500768
2.9951386452, 3.0977637768, -0.0021038437
3.0050909519, 3.0977637768, -0.0031058192
3.0150797367, 3.0977637768, -0.0019482089
3.0250685215, 3.0977637768, -0.0030280016
3.0350763798, 3.0977637768, -0.0053873742
3.0450251102, 3.0977637768, -0.0042187260
3.0550208092, 3.0977637768, -0.0020260261
3.0650081635, 3.0977637768, -0.0042965431
3.0749483109, 3.0977637768, -0.0021148815
3.0849742889, 3.0977637768, -0.0030390397
3.0949697495, 3.0977637768, -0.0039631971
3.1049201488, 3.0977637768, -0.0041298703
3.1149146557, 3.0977637768, -0.0020704537
3.1249151230, 3.0977637768, -0.0021593091
3.1348576546, 3.0977637768, -0.0010574408
3.1448588371, 3.0977637768, -0.0000778177
3.1548557281, 3.0977637768, -0.0009462335
3.1648254395, 3.0977637768, -0.0031168568
3.1748027802, 3.0977637768, -0.0029501843
3.1848006248, 3.0977637768, 0.0001112078
3.1948025227, 3.0977637768, -0.0031612846
3.2047486305, 3.0977637768, -0.0008907677
3.2147450447, 3.0977637768, 0.0019482089
3.2247507572, 3.0977637768, 0.0021038437
3.2346928120, 3.0977637768, 0.0009351954
3.2446987629, 3.0977637768, 0.0008129505
3.2546992302, 3.0977637768, -0.0041742981
3.2646472454, 3.0977637768, -0.0009241577
3.2746465206, 3.0977637768, 0.0020260261
3.2846486568, 3.0977637768, 0.0010130131
3.2946467400, 3.0977637768, 0.0012130761
3.3045935631, 3.0977637768, -0.0032280649
3.3145940304, 3.0977637768, 0.0052317386
3.3245885372, 3.0977637768, 0.0027945489
3.3345451355, 3.0977637768, -0.0010908308
3.3445327282, 3.0977637768, -0.0011242209
3.3545465469, 3.0977637768, 0.0050540278
3.3645150661, 3.0977637768, 0.0040410152
3.3745315075, 3.0977637768, 0.0041409074
3.3845090866, 3.0977637768, 0.0009685854
3.3944973946, 3.0977637768, 0.0010130131
3.4044349194, 3.0977637768, -0.0021148815
3.4144287109, 3.0977637768, -0.0020594161
3.4244310856, 3.0977637768, 0.0021593091
3.4343879223, 3.0977637768, -0.0021482715
3.4443717003, 3.0977637768, -0.0022260891
3.4543745518, 3.0977637768, -0.0042521153
3.4643800259, 3.0977637768, -0.0022260891
3.4743144512, 3.0977637768, 0.0009685854
3.4843199253, 3.0977637768, -0.0021926994
3.4943299294, 3.0977637768, 0.0020260261
3.5042753220, 3.0977637768, -0.0042521153
3.5142762661, 3.0977637768, 0.0010908308
3.5242793560, 3.0977637768, -0.0062781414
3.5342679024, 3.0977637768, -0.0030834673
3.5442154408, 3.0977637768, 0.0043409709
3.5542252064, 3.0977637768, -0.0001222454
3.5642175674, 3.0977637768, 0.0061225072
3.5742166042, 3.0977637768, 0.0000444277
3.5841574669, 3.0977637768, -0.0052651288
3.5941619873, 3.0977637768, 0.0020149886
3.6041619778, 3.0977637768, -0.0002000630
3.6141061783, 3.0977637768, -0.0009796231
3.6241071224, 3.0977637768, 0.0010240508
3.6341338158, 3.0977637768, -0.0000778177
3.6441075802, 3.0977637768, -0.0030834673
3.6540503502, 3.0977637768, -0.0001222454
3.6640627384, 3.0977637768, -0.0030834673
3.6740543842, 3.0977637768, 0.0020594161
3.6839983463, 3.0977637768, -0.0019815986
3.6940009594, 3.0977637768, -0.0011352585
3.7040140629, 3.0977637768, -0.0000888554
3.7139801979, 3.0977637768, -0.0022150518
3.7239491940, 3.0977637768, 0.0031723226
3.7339498997, 3.0977637768, -0.0013019315
3.7439501286, 3.0977637768, 0.0021482715
3.7538917065, 3.0977637768, -0.0048983931
3.7639477253, 3.0977637768, 0.0009796231
3.7739503384, 3.0977637768, -0.0010019754
3.7839484215, 3.0977637768, -0.0020260261
3.7938375473, 3.0977637768, 0.0022260891
3.8038384914, 3.0977637768, -0.0000888554
3.8138389587, 3.0977637768, 0.0042187260
3.8238570690, 3.0977637768, -0.0009796231
3.8337919712, 3.0977637768, 0.0053095566
3.8437957764, 3.0977637768, 0.0008907677
3.8537757397, 3.0977637768, 0.0030390397
3.8637459278, 3.0977637768, 0.0002444908
3.8737671375, 3.0977637768, 0.0000778177
3.8837318420, 3.0977637768, -0.0011352585
3.8937025070, 3.0977637768, -0.0002000630
3.9036748409, 3.0977637768, 0.0029167938
3.9136664867, 3.0977637768, 0.0010908308
3.9236698151, 3.0977637768, 0.0021706240
3.9336738586, 3.0977637768, -0.0010797931
3.9436738491, 3.0977637768, -0.0062447521
3.9536762238, 3.0977637768, -0.0019815986
3.9636785984, 3.0977637768, 0.0030390397
3.9736800194, 3.0977637768, 0.0031946746
3.9836807251, 3.0977637768, -0.0030834673
3.9936819077, 3.0977637768, -0.0009685854
4.0036807060, 3.0977637768, 0.0029835738
4.0136828423, 3.0977637768, 0.0051873107
4.0236864090, 3.0977637768, 0.0021038437
4.0336875916, 3.0977637768, -0.0002444908
4.0436882973, 3.0977637768, 0.0010130131
4.0536913872, 3.0977637768, 0.0019037812
4.0637941360, 3.0977637768, -0.0009575477
4.0738472939, 3.0977637768, -0.0009685854
4.0838136673, 3.0977637768, -0.0072688027
4.0938920975, 3.0977637768, -0.0010684785
4.1039724350, 3.0977637768, 0.0052207010
4.1140336990, 3.0977637768, 0.0019037812
4.1240038872, 3.0977637768, -0.0012575039
4.1340827942, 3.0977637768, -0.0000444277
4.1441540718, 3.0977637768, 0.0052207010
4.1537132263, 3.0977637768, 0.0010130131
4.1641926765, 3.0977637768, -0.0020260261
4.1741924286, 3.0977637768, -0.0000444277
4.1838841438, 3.0977637768, 0.0044187885
4.1943249702, 3.0977637768, 0.0008907677
4.2043905258, 3.0977637768, -0.0021593091
4.2144660950, 3.0977637768, -0.0000110377
4.2244315147, 3.0977637768, 0.0000444277
4.2345137596, 3.0977637768, 0.0020704537
4.2445812225, 3.0977637768, -0.0020483786
4.2541689873, 3.0977637768, 0.0061558965
4.2646431923, 3.0977637768, 0.0000223524
4.2747149467, 3.0977637768, -0.0011018685
4.2846927643, 3.0977637768, 0.0010574408
4.2947564125, 3.0977637768, 0.0000000000
4.3048410416, 3.0977637768, -0.0001222454
4.3149003983, 3.0977637768, -0.0002111008
4.3248791695, 3.0977637768, 0.0009685854
4.3349475861, 3.0977637768, -0.0031502470
4.3450174332, 3.0977637768, 0.0030834673
4.3545899391, 3.0977637768, 0.0010574408
4.3650617599, 3.0977637768, -0.0009796231
4.3750910759, 3.0977637768, 0.0030280016
4.3852167130, 3.0977637768, 0.0020370642
4.3952779770, 3.0977637768, -0.0040410152
4.4052472115, 3.0977637768, 0.0000333900
4.4153227806, 3.0977637768, 0.0008463400
4.4253125191, 3.0977637768, -0.0053763362
4.4353818893, 3.0977637768, 0.0009685854
4.4454441071, 3.0977637768, 0.0010908308
4.4550209045, 3.0977637768, -0.0009796231
4.4655079842, 3.0977637768, -0.0010019754
4.4754967690, 3.0977637768, -0.0029391462
4.4854836464, 3.0977637768, -0.0000667800
4.4954743385, 3.0977637768, -0.0001556354
4.5054869652, 3.0977637768, 0.0000110377
4.5155167580, 3.0977637768, -0.0061892862
4.5255169868, 3.0977637768, 0.0010797931
4.5355219841, 3.0977637768, -0.0031612846
4.5455126762, 3.0977637768, -0.0040520523
4.5554008484, 3.0977637768, 0.0009796231
4.5654730797, 3.0977637768, 0.0030834673
4.5754718781, 3.0977637768, -0.0000888554
4.5854043961, 3.0977637768, -0.0050650658
4.5954198837, 3.0977637768, -0.0051318458
4.6054377556, 3.0977637768, -0.0042187260
4.6153616905, 3.0977637768, -0.0021148815
4.6253666878, 3.0977637768, -0.0021148815
4.6353573799, 3.0977637768, -0.0021038437
4.6453638077, 3.0977637768, 0.0000000000
4.6553049088, 3.0977637768, 0.0019815986
4.6653070450, 3.0977637768, 0.0041742981
4.6753058434, 3.0977637768, -0.0002334528
4.6852469444, 3.0977637768, -0.0040076245
4.6952848434, 3.0977637768, -0.0012685414
4.7052521706, 3.0977637768, 0.0008907677
4.7152547836, 3.0977637768, 0.0021038437
4.7251992226, 3.0977637768, -0.0011352585
4.7352118492, 3.0977637768, -0.0031168568
4.7452011108, 3.0977637768, 0.0042076875
4.7551589012, 3.0977637768, 0.0029612216
4.7651519775, 3.0977637768, -0.0000223524
4.7751498222, 3.0977637768, 0.0030724292
4.7851629257, 3.0977637768, 0.0032057124
4.7950992584, 3.0977637768, 0.0043299329
4.8051128387, 3.0977637768, 0.0010908308
4.8151040077, 3.0977637768, 0.0021482715
4.8250446320, 3.0977637768, 0.0021593091
4.8350505829, 3.0977637768, 0.0042631533
4.8450493813, 3.0977637768, -0.0001666731
4.8550581932, 3.0977637768, 0.0001556354
4.8649849892, 3.0977637768, 0.0011686485
4.8749580383, 3.0977637768, -0.0021926994
4.8849930763, 3.0977637768, 0.0042855055
4.8949403763, 3.0977637768, -0.0000778177
4.9049401283, 3.0977637768, -0.0009685854
4.9149308205, 3.0977637768, 0.0030834673
4.9249444008, 3.0977637768, 0.0031278951
4.9348869324, 3.0977637768, 0.0040410152
4.9448814392, 3.0977637768, 0.0061114691
4.9548945427, 3.0977637768, 0.0008797300
4.9648966789, 3.0977637768, -0.0020594161
4.9748377800, 3.0977637768, 0.0011686485
4.9848408699, 3.0977637768, 0.0020594161
4.9948239326, 3.0977637768, 0.0022260891
5.0048069954, 3.0977637768, 0.0010908308
5.0147838593, 3.0977637768, 0.0061114691
5.0247831345, 3.0977637768, 0.0010574408
5.0347771645, 3.0977637768, 0.0010574408
5.0447340012, 3.0977637768, 0.0052207010
5.0547289848, 3.0977637768, 0.0001777107
5.0647330284, 3.0977637768, -0.0019371707
5.0747246742, 3.0977637768, 0.0041188323
5.0846700668, 3.0977637768, 0.0052207010
5.0946698189, 3.0977637768, 0.0031058192
5.1046729088, 3.0977637768, 0.0031058192
5.1146397591, 3.0977637768, -0.0010574408
5.1246223450, 3.0977637768, 0.0042965431
5.1346278191, 3.0977637768, 0.0000110377
5.1445937157, 3.0977637768, -0.0018593535
5.1545720100, 3.0977637768, 0.0020704537
5.1645741463, 3.0977637768, 0.0020704537
5.1745767593, 3.0977637768, 0.0030280016
5.1845059395, 3.0977637768, -0.0019482089
5.1945247650, 3.0977637768, 0.0000778177
5.2045230865, 3.0977637768, -0.0009796231
5.2144780159, 3.0977637768, 0.0011796862
5.2244639397, 3.0977637768, -0.0020594161
5.2344570160, 3.0977637768, 0.0018370009
5.2444696426, 3.0977637768, -0.0021148815
5.2544159889, 3.0977637768, -0.0041298703
5.2644133568, 3.0977637768, -0.0011686485
5.2744059563, 3.0977637768, -0.0031168568
5.2843456268, 3.0977637768, -0.0000444277
5.2943592072, 3.0977637768, -0.0030056492
5.3043618202, 3.0977637768, 0.0052761659
5.3143520355, 3.0977637768, 0.0020260261
5.3242955208, 3.0977637768, 0.0021038437
5.3342957497, 3.0977637768, -0.0041632601
5.3442988396, 3.0977637768, 0.0020594161
5.3542580605, 3.0977637768, 0.0009351954
5.3642487526, 3.0977637768, -0.0011018685
5.3742465973, 3.0977637768, 0.0031502470
5.3842110634, 3.0977637768, 0.0018927431
5.3942451477, 3.0977637768, -0.0052207010
5.4042429924, 3.0977637768, -0.0032391022
5.4142441750, 3.0977637768, -0.0009909377
5.4241509438, 3.0977637768, 0.0011018685
5.4341487885, 3.0977637768, 0.0008129505
5.4441528320, 3.0977637768, 0.0061892862
5.4541344643, 3.0977637768, 0.0009796231
5.4640831947, 3.0977637768, -0.0009685854
5.4741010666, 3.0977637768, 0.0020704537
5.4840841293, 3.0977637768, 0.0011462962
5.4940552711, 3.0977637768, 0.0010130131
5.5040707588, 3.0977637768, 0.0028723660
5.5140290260, 3.0977637768, 0.0063225692
5.5240159035, 3.0977637768, 0.0000888554
5.5339875221, 3.0977637768, -0.0022260891
5.5439834595, 3.0977637768, 0.0010019754
5.5539650917, 3.0977637768, -0.0021816615
5.5639681816, 3.0977637768, 0.0020704537
5.5739703178, 3.0977637768, 0.0011352585
5.5839710236, 3.0977637768, 0.0009685854
5.5939750671, 3.0977637768, -0.0010130131
5.6039748192, 3.0977637768, 0.0012241139
5.6139774323, 3.0977637768, 0.0031612846
5.6239805222, 3.0977637768, -0.0023593723
5.6339797974, 3.0977637768, 0.0050429907
5.6439852715, 3.0977637768, 0.0030613916
5.6539840698, 3.0977637768, -0.0000333900
5.6639838219, 3.0977637768, -0.0009131200
5.6739859581, 3.0977637768, 0.0032945676
5.6839871407, 3.0977637768, -0.0021372340
5.6940851212, 3.0977637768, -0.0022037369
5.7039890289, 3.0977637768, -0.0035056684
5.7139902115, 3.0977621078, -0.0035167062
5.7239928246, 3.0977625847, 0.0010575837
5.7339963913, 3.0977625847, 0.0015237025
5.7439999580, 3.0979132652, -0.0047006635
5.7540001869, 3.0977625847, -0.0007918512
5.7640571594, 3.0977625847, -0.0054002614
5.7741255760, 3.0977625847, -0.0044639041
5.7842006683, 3.0977609158, -0.0044755759
5.7940812111, 3.0977609158, -0.0022942307
5.8041501045, 3.0977592468, -0.0033405996
5.8143258095, 3.0977613926, 0.0002668178
5.8244099617, 3.0977592468, -0.0037207205
5.8342638016, 3.0977592468, -0.0028637159
5.8440117836, 3.0977592468, -0.0044762092
5.8543090820, 3.0977597237, -0.0036282495
5.8645815849, 3.0977597237, 0.0018506665
5.8745546341, 3.0977580547, 0.0011032880
5.8844485283, 3.0977580547, -0.0028527444
5.8945093155, 3.0977585316, 0.0011479348
5.9045839310, 3.0977585316, -0.0017626919
5.9146537781, 3.0977585316, -0.0030760998
5.9246282578, 3.0977585316, 0.0018202999
5.9347100258, 3.0976037979, -0.0033431924
5.9444785118, 3.0976037979, -0.0063757738
5.9549384117, 3.0976021290, -0.0008809841
5.9648032188, 3.0976042747, 0.0033892565
5.9748954773, 3.0976042747, 0.0031051266
5.9849500656, 3.0976042747, -0.0052420907
5.9950532913, 3.0976026058, -0.0063776188
6.0052027702, 3.0976026058, -0.0022405479
6.0152831078, 3.0975360870, 0.0029879184
6.0251507759, 3.0975344181, -0.0010012843
6.0351080894, 3.0975365639, 0.0002845158
6.0447068214, 3.0975365639, 0.0021068866
6.0554652214, 3.0975348949, 0.0010608482
6.0652484894, 3.0975348949, 0.0031530529
6.0753064156, 3.0975348949, -0.0012401920
6.0854821205, 3.0975348949, 0.0040348442
6.0955510139, 3.0975332260, 0.0013297922
6.1056313515, 3.0975332260, 0.0013596774
6.1156997681, 3.0975332260, -0.0009715189
6.1256670952, 3.0975332260, 0.0018982301
6.1357469559, 3.0975337029, -0.0012252540
6.1453270912, 3.0975337029, -0.0030951502
6.1557102203, 3.0975337029, -0.0029158420
6.1657967567, 3.0975320339, -0.0010167744
6.1758117676, 3.0975320339, -0.0018702300
6.1857008934, 3.0975320339, 0.0011199168
6.1957530975, 3.0975320339, -0.0000290861
6.2057600021, 3.0975301266, -0.0041863956
6.2157230377, 3.0975325108, -0.0022265043
6.2257108688, 3.0975325108, -0.0032601082
6.2357039452, 3.0975325108, -0.0042326124
6.2456841469, 3.0975306034, 0.0011967736
6.2556972504, 3.0975306034, -0.0029463700
6.2656397820, 3.0975306034, -0.0020349869
6.2756400108, 3.0975289345, 0.0001751501
6.2856550217, 3.0975289345, 0.0029466108
6.2955951691, 3.0975289345, -0.0031709587
6.3055768013, 3.0975310802, -0.0021698670
6.3156008720, 3.0975294113, -0.0019629938
6.3255829811, 3.0973763466, -0.0082731014
6.3355379105, 3.0975294113, 0.0001801784
6.3455381393, 3.0975294113, -0.0033173813
6.3555316925, 3.0973744392, -0.0032786764
6.3655147552, 3.0973744392, -0.0054164855
6.3754854202, 3.0973744392, 0.0064172111
6.3854866028, 3.0973768234, 0.0000349577
6.3954977989, 3.0973749161, 0.0001624414
6.4054336548, 3.0973749161, -0.0032633529
6.4154305458, 3.0973749161, -0.0042549004
6.4254331589, 3.0973749161, -0.0051203715
6.4353728294, 3.0973732471, -0.0021274502
6.4453821182, 3.0973732471, -0.0000720416
6.4553933144, 3.0973732471, 0.0000901593
6.4653286934, 3.0973715782, 0.0009737095
6.4753289223, 3.0973715782, 0.0002071679
6.4853148460, 3.0973737240, -0.0051665301
6.4952812195, 3.0973737240, 0.0039867535
6.5052671432, 3.0973737240, 0.0009290399
6.5152688026, 3.0973737240, -0.0011810288
6.5252709389, 3.0973718166, -0.0000450990
6.5352067947, 3.0973718166, -0.0009479165
6.5452189445, 3.0973718166, -0.0052397829
6.5552191734, 3.0973718166, -0.0000075933
6.5651545525, 3.0973701477, 0.0000714571
6.5751757622, 3.0973701477, 0.0030134141
6.5851655006, 3.0973701477, 0.0032011711
6.5951108932, 3.0973722935, -0.0000262066
6.6051077843, 3.0973722935, 0.0011359571
6.6151127815, 3.0973706245, -0.0041051735
6.6251158714, 3.0973706245, 0.0052158004
6.6350450516, 3.0973706245, 0.0021559238
6.6450500488, 3.0973706245, -0.0019690460
6.6550583839, 3.0973706245, -0.0011553611
6.6650009155, 3.0973689556, -0.0009942211
6.6749901772, 3.0973689556, 0.0021109255
6.6850066185, 3.0973689556, -0.0029700010
6.6950087547, 3.0973689556, -0.0010005472
6.7049531937, 3.0973711014, 0.0007883394
6.7149529457, 3.0973711014, 0.0019505100
6.7249431610, 3.0973711014, -0.0023171220
6.7348976135, 3.0973711014, 0.0019956634
6.7448978424, 3.0973711014, -0.0033176460
6.7549009323, 3.0973711014, 0.0022015462
6.7648458481, 3.0973711014, -0.0039913268
6.7748317719, 3.0973711014, -0.0030811101
6.7848472595, 3.0973711014, 0.0001408446
6.7948489189, 3.0973711014, -0.0013418670
6.8047909737, 3.0973711014, -0.0000704223
6.8147950172, 3.0973711014, 0.0010655620
6.8247804642, 3.0973711014, 0.0032472236
6.8347339630, 3.0973711014, 0.0010908308
6.8447251320, 3.0973711014, -0.0000704223
6.8547430038, 3.0973711014, 0.0020660858
6.8646869659, 3.0973711014, 0.0011359842
6.8746800423, 3.0973711014, -0.0000451535
6.8846716881, 3.0973711014, -0.0012515599
6.8946857452, 3.0973711014, -0.0020660858
6.9046192169, 3.0973711014, 0.0000451535
6.9146227837, 3.0973711014, 0.0020859705
6.9246225357, 3.0973711014, 0.0022015462
6.9345746040, 3.0973711014, 0.0022719684
6.9445648193, 3.0973711014, -0.0043127853
6.9545650482, 3.0973711014, 0.0063788714
6.9645619392, 3.0973711014, 0.0020209323
6.9745049477, 3.0973711014, 0.0031714169
6.9845056534, 3.0973711014, -0.0031515327
6.9945054054, 3.0973711014, -0.0019252414
7.0044527054, 3.0973711014, -0.0031063792
7.0144958496, 3.0973711014, -0.0030864943
7.0244951248, 3.0973711014, -0.0000903070
7.0344958305, 3.0973711014, -0.0000451535
7.0444030762, 3.0973711014, 0.0030666096
7.0544018745, 3.0973711014, -0.0011359842
7.0644011497, 3.0973711014, -0.0031063792
7.0743513107, 3.0973711014, -0.0032020700
7.0843529701, 3.0973711014, -0.0084196879
7.0943541527, 3.0973711014, -0.0042875167
7.1043257713, 3.0973711014, 0.0019757787
7.1143422127, 3.0973711014, 0.0010456773
7.1243124008, 3.0973711014, 0.0009301015
7.1342844963, 3.0973711014, 0.0000252689
7.1442608833, 3.0973711014, 0.0063987561
7.1542291641, 3.0973711014, -0.0001408446
7.1642279625, 3.0973711014, -0.0001806139
7.1742305756, 3.0973711014, 0.0029709185
7.1842317581, 3.0973711014, -0.0010204085
7.1942329407, 3.0973711014, -0.0096459789
7.2042360306, 3.0973711014, -0.0021816615
7.2142381668, 3.0973711014, -0.0000903070
7.2242422104, 3.0973711014, 0.0010150245
7.2342453003, 3.0973711014, 0.0009301015
7.2442479134, 3.0973711014, 0.0043326705
7.2542481422, 3.0973711014, -0.0042477474
7.2642498016, 3.0973711014, 0.0010204085
7.2742528915, 3.0973711014, -0.0000451535
7.2842531204, 3.0973711014, -0.0031117632
7.2942562103, 3.0973711014, -0.0032923769
7.3043603897, 3.0973711014, -0.0054993071
7.3143110275, 3.0973711014, 0.0029004961
7.3243951797, 3.0973711014, -0.0020859705
7.3342661858, 3.0973711014, 0.0002311515
7.3445334435, 3.0973711014, -0.0021563927
7.3546061516, 3.0973711014, 0.0032472236
7.3645749092, 3.0973711014, 0.0007639879
7.3746461868, 3.0973711014, -0.0011306001
7.3846340179, 3.0973711014, -0.0022015462
7.3946976662, 3.0973711014, -0.0011160995
7.4047760963, 3.0973711014, 0.0021311240
7.4148511887, 3.0973711014, -0.0021563927
7.4249234200, 3.0973711014, -0.0053584632
7.4344935417, 3.0973711014, 0.0051074270
7.4449620247, 3.0973711014, -0.0020408169
7.4550290108, 3.0973711014, -0.0000704223
7.4649963379, 3.0973711014, -0.0008596792
7.4750795364, 3.0973711014, -0.0011359842
7.4851541519, 3.0973711014, -0.0030160721
7.4951257706, 3.0973711014, -0.0010204085
7.5051918030, 3.0973711014, 0.0040364806
7.5152649879, 3.0973711014, -0.0001859982
7.5253334045, 3.0973711014, 0.0010655620
7.5349183083, 3.0973711014, -0.0002311515
7.5450439453, 3.0973711014, -0.0009752550
7.5554513931, 3.0973711014, -0.0041069030
7.5655207634, 3.0973711014, -0.0043579387
7.5755171776, 3.0973711014, -0.0032472236
7.5855636597, 3.0973711014, -0.0031063792
7.5956377983, 3.0973711014, -0.0009301015
7.6056127548, 3.0973711014, 0.0030160721
7.6156845093, 3.0973711014, -0.0010204085
7.6257658005, 3.0973711014, 0.0032020700
7.6353263855, 3.0973711014, -0.0009752550
7.6457905769, 3.0973711014, -0.0021058554
7.6558680534, 3.0973711014, 0.0009752550
7.6659541130, 3.0973711014, -0.0020209323
7.6759214401, 3.0973711014, -0.0051977336
7.6859898567, 3.0973711014, 0.0031515327
7.6960630417, 3.0973711014, -0.0009752550
7.7060399055, 3.0973711014, 0.0000252689
7.7160239220, 3.0973711014, -0.0032020700
7.7260351181, 3.0973711014, -0.0021112394
7.7358279228, 3.0973711014, -0.0030864943
7.7460289001, 3.0973711014, -0.0032923769
7.7560157776, 3.0973711014, -0.0011811377
7.7660403252, 3.0973711014, 0.0021816615
7.7760710716, 3.0973711014, -0.0020209323
7.7860107422, 3.0973711014, -0.0020209323
7.7960109711, 3.0973711014, 0.0021311240
7.8060169220, 3.0973711014, 0.0012064066
7.8160166740, 3.0973711014, 0.0009499862
7.8259592056, 3.0973711014, 0.0022719684
7.8359537125, 3.0973711014, 0.0000704223
7.8459467888, 3.0973711014, -0.0031569165
7.8559331894, 3.0973711014, 0.0000252689
7.8659009933, 3.0973711014, -0.0052627716
7.8759107590, 3.0973711014, 0.0010204085
7.8858461380, 3.0973711014, -0.0021563927
7.8958711624, 3.0973711014, -0.0061477195
7.9058632851, 3.0973711014, -0.0021762773
7.9158411026, 3.0973711014, -0.0010204085
7.9257969856, 3.0973711014, -0.0032219547
7.9358000755, 3.0973711014, -0.0009752550
7.9457998276, 3.0973711014, -0.0040816339
7.9557366371, 3.0973711014, 0.0000000000
7.9657506943, 3.0973711014, -0.0031569165
7.9757518768, 3.0973711014, 0.0010456773
7.9857077599, 3.0973711014, -0.0001155757
7.9956912994, 3.0973711014, -0.0021563927
8.0056943893, 3.0973711014, -0.0040617492
8.0156383514, 3.0973711014, 0.0042224787
8.0256366730, 3.0973711014, -0.0052122343
8.0356454849, 3.0973711014, -0.0000198847
8.0456075668, 3.0973711014, -0.0009752550
8.0555887222, 3.0973711014, -0.0030666096
8.0655813217, 3.0973711014, -0.0020155483
8.0755939484, 3.0973711014, -0.0011811377
8.0855226517, 3.0973711014, -0.0021112394
8.0955381393, 3.0973711014, -0.0020660858
8.1055459976, 3.0973711014, -0.0011359842
8.1154832840, 3.0973711014, 0.0009951396
8.1254873276, 3.0973711014, 0.0022015462
8.1354770660, 3.0973711014, 0.0009048327
8.1454362869, 3.0973711014, -0.0009499862
8.1554269791, 3.0973711014, -0.0000451535
8.1654405594, 3.0973711014, -0.0000451535
8.1753845215, 3.0973711014, -0.0000451535
8.1853837967, 3.0973711014, 0.0083492659
8.1953840256, 3.0973711014, 0.0009247176
8.2053918839, 3.0973711014, -0.0021563927
8.2153358459, 3.0973711014, -0.0010655620
8.2253332138, 3.0973711014, -0.0031063792
8.2353410721, 3.0973711014, -0.0033375304
8.2452840805, 3.0973711014, -0.0009951396
8.2552824020, 3.0973711014, -0.0001155757
8.2652854919, 3.0973711014, -0.0000903070
8.2752380371, 3.0973711014, 0.0012010224
8.2852191925, 3.0973711014, -0.0010456773
8.2952213287, 3.0973711014, 0.0019703950
